"Secuencia","Costeo_Producto","Producto","Cliente","Detalle","Colores","Cantidad Solicitada","Costo Total Unitario","Costo Indirecto","Ganancia","Es Duplicado","Fijar Precio Venta","Margen Ganancia Real","Precio Venta","Costo Negociado Sin IVA","Negociado con","Categoría","Ficha Técnica Producto","Id.","Fecha"
29,"COS-0012957-30","PANTALÓN SASTRE","G4S","29. D332150001  PANTALON CPO BEIGE MUJER","",1,27185.0,2447.0,1.5,"true","false",33.33,44448.0,"","","Pantalon-","","83507759","16/04/2026"
29,"COS-0012957-30","PANTALÓN SASTRE","G4S","29. D332150001  PANTALON CPO BEIGE MUJER","",1,27185.0,2447.0,1.5,"true","false",33.33,44448.0,"","","Pantalon-","","83507783","16/04/2026"
30,"COS-0012957-31","CORBATA ADMINISTRATIVA","G4S","30. D331420001  CORBATA CPO NEGRA","",1,25500.0,2295.0,1.5,"true","false",33.33,41693.0,"","","Accesorios-","","83499469","16/04/2026"
30,"COS-0012957-31","CORBATA ADMINISTRATIVA","G4S","30. D331420001  CORBATA CPO NEGRA","",1,25500.0,2295.0,1.5,"true","false",33.33,41693.0,"","","Accesorios-","","83507811","16/04/2026"
30,"COS-0012957-31","CORBATA ADMINISTRATIVA","G4S","30. D331420001  CORBATA CPO NEGRA","",1,25500.0,2295.0,1.5,"true","false",33.33,41693.0,"","","Accesorios-","","83507836","16/04/2026"
31,"COS-0012957-32","ROMPEVIENTOS REFLECTIVA","G4S","31.  D331320001  CHAQUETA CPO NEGRA HOMBRE","",1,56652.0,5099.0,1.5,"true","false",33.33,92627.0,"","","Chaqueta-","","83499473","16/04/2026"
31,"COS-0012957-32","ROMPEVIENTOS REFLECTIVA","G4S","31.  D331320001  CHAQUETA CPO NEGRA HOMBRE","",1,56652.0,5099.0,1.5,"true","false",33.33,92627.0,"","","Chaqueta-","","83507842","16/04/2026"
31,"COS-0012957-32","ROMPEVIENTOS REFLECTIVA","G4S","31.  D331320001  CHAQUETA CPO NEGRA HOMBRE","",1,56652.0,5099.0,1.5,"true","false",33.33,92627.0,"","","Chaqueta-","","83507856","16/04/2026"
32,"COS-0012957-33","CAMISA MANGA LARGA","G4S","32.  D331151001  CAMISA CPO BEIGE HOMBRE","",1,46170.0,4155.0,1.5,"true","false",33.33,75488.0,"","","Camisa-","","83499485","16/04/2026"
32,"COS-0012957-33","CAMISA MANGA LARGA","G4S","32.  D331151001  CAMISA CPO BEIGE HOMBRE","",1,46170.0,4155.0,1.5,"true","false",33.33,75488.0,"","","Camisa-","","83507889","16/04/2026"
32,"COS-0012957-33","CAMISA MANGA LARGA","G4S","32.  D331151001  CAMISA CPO BEIGE HOMBRE","",1,46170.0,4155.0,1.5,"true","false",33.33,75488.0,"","","Camisa-","","83507903","16/04/2026"
33,"COS-0012957-34","CAMISA MANGA LARGA","G4S","33.  D331151001  CAMISA CPO BEIGE MUJER","",1,44670.0,4020.0,1.5,"true","false",33.33,73035.0,"","","Camisa-","","83499494","16/04/2026"
33,"COS-0012957-34","CAMISA MANGA LARGA","G4S","33.  D331151001  CAMISA CPO BEIGE MUJER","",1,44670.0,4020.0,1.5,"true","false",33.33,73035.0,"","","Camisa-","","83507926","16/04/2026"
33,"COS-0012957-34","CAMISA MANGA LARGA","G4S","33.  D331151001  CAMISA CPO BEIGE MUJER","",1,44670.0,4020.0,1.5,"true","false",33.33,73035.0,"","","Camisa-","","83507939","16/04/2026"
34,"COS-0012957-35","PANTALÓN SASTRE","G4S","34. D322220003  PANTALON DE SASTRE NEGRO HOMBRE","",1,63610.0,5725.0,1.5,"true","false",33.33,104003.0,"","","Pantalon-","","83507964","16/04/2026"
34,"COS-0012957-35","PANTALÓN SASTRE","G4S","34. D322220003  PANTALON DE SASTRE NEGRO HOMBRE","",1,63610.0,5725.0,1.5,"true","false",33.33,104003.0,"","","Pantalon-","","83507975","16/04/2026"
34,"COS-0012957-35","PANTALÓN SASTRE","G4S","34. D322220003  PANTALON DE SASTRE NEGRO HOMBRE","",1,63610.0,5725.0,1.5,"true","false",33.33,104003.0,"","","Pantalon-","","83499503","16/04/2026"
35,"COS-0012957-36","PANTALÓN SASTRE","G4S","35. D322220003  PANTALON DE SASTRE NEGRO MUJER","",1,60610.0,5455.0,1.5,"true","false",33.33,99098.0,"","","Pantalon-","","83499512","16/04/2026"
35,"COS-0012957-36","PANTALÓN SASTRE","G4S","35. D322220003  PANTALON DE SASTRE NEGRO MUJER","",1,60610.0,5455.0,1.5,"true","false",33.33,99098.0,"","","Pantalon-","","83508001","16/04/2026"
35,"COS-0012957-36","PANTALÓN SASTRE","G4S","35. D322220003  PANTALON DE SASTRE NEGRO MUJER","",1,60610.0,5455.0,1.5,"true","false",33.33,99098.0,"","","Pantalon-","","83508012","16/04/2026"
36,"COS-0012957-37","Abrigo Sastre","G4S","36. D322220002  BLAZER DE SASTRE NEGRO HOMBRE","",1,154200.0,13878.0,1.5,"true","false",33.33,252117.0,"","","Sastrería-","","83508036","16/04/2026"
36,"COS-0012957-37","Abrigo Sastre","G4S","36. D322220002  BLAZER DE SASTRE NEGRO HOMBRE","",1,154200.0,13878.0,1.5,"true","false",33.33,252117.0,"","","Sastrería-","","83508044","16/04/2026"
36,"COS-0012957-37","Abrigo Sastre","G4S","36. D322220002  BLAZER DE SASTRE NEGRO HOMBRE","",1,154200.0,13878.0,1.5,"true","false",33.33,252117.0,"","","Sastrería-","","83499520","16/04/2026"
37,"COS-0012957-38","Abrigo Sastre","G4S","37. D322220002  BLAZER DE SASTRE NEGRO MUJER","",1,152040.0,13684.0,1.5,"true","false",33.33,248586.0,"","","Sastrería-","","83499526","16/04/2026"
37,"COS-0012957-38","Abrigo Sastre","G4S","37. D322220002  BLAZER DE SASTRE NEGRO MUJER","",1,152040.0,13684.0,1.5,"true","false",33.33,248586.0,"","","Sastrería-","","83508061","16/04/2026"
37,"COS-0012957-38","Abrigo Sastre","G4S","37. D322220002  BLAZER DE SASTRE NEGRO MUJER","",1,152040.0,13684.0,1.5,"true","false",33.33,248586.0,"","","Sastrería-","","83508069","16/04/2026"
38,"COS-0012957-39","Abrigo Sastre","G4S","38. D322220001  SASTRE NEGRO ( PANT Y CHAQ) MUJER","",1,207570.0,18681.0,1.5,"true","false",33.33,339377.0,"","","Sastrería-","","83508086","16/04/2026"
38,"COS-0012957-39","Abrigo Sastre","G4S","38. D322220001  SASTRE NEGRO ( PANT Y CHAQ) MUJER","",1,207570.0,18681.0,1.5,"true","false",33.33,339377.0,"","","Sastrería-","","83508093","16/04/2026"
38,"COS-0012957-39","Abrigo Sastre","G4S","38. D322220001  SASTRE NEGRO ( PANT Y CHAQ) MUJER","",1,207570.0,18681.0,1.5,"true","false",33.33,339377.0,"","","Sastrería-","","83499532","16/04/2026"
39,"COS-0012957-40","pantalón  overol","G4S","39.  D322120036  PANTALON NEGRO TACTICO HOMBRE","",1,57826.0,5204.0,1.5,"true","false",33.33,94545.0,"","","Pantalon-","","83499540","16/04/2026"
39,"COS-0012957-40","pantalón  overol","G4S","39.  D322120036  PANTALON NEGRO TACTICO HOMBRE","",1,57826.0,5204.0,1.5,"true","false",33.33,94545.0,"","","Pantalon-","","83508120","16/04/2026"
39,"COS-0012957-40","pantalón  overol","G4S","39.  D322120036  PANTALON NEGRO TACTICO HOMBRE","",1,57826.0,5204.0,1.5,"true","false",33.33,94545.0,"","","Pantalon-","","83508127","16/04/2026"
39,"COS-0012957-39","pantalón  overol","G4S","39.  D322120036  PANTALON NEGRO TACTICO HOMBRE","Negro",1,57826.0,5204.0,1.5,"true","false",33.33,94545.0,"","","Pantalon-","D322120036  PANTALON NEGRO TACTICO .pdf","83508160","16/04/2026"
40,"COS-0012957-41","pantalón  overol","G4S","40.  D322120036  PANTALON NEGRO TACTICO MUJER","",1,54826.0,4934.0,1.5,"true","false",33.33,89640.0,"","","Pantalon-","","83508149","16/04/2026"
40,"COS-0012957-41","pantalón  overol","G4S","40.  D322120036  PANTALON NEGRO TACTICO MUJER","",1,54826.0,4934.0,1.5,"true","false",33.33,89640.0,"","","Pantalon-","","83508156","16/04/2026"
40,"COS-0012957-41","pantalón  overol","G4S","40.  D322120036  PANTALON NEGRO TACTICO MUJER","",1,54826.0,4934.0,1.5,"true","false",33.33,89640.0,"","","Pantalon-","","83499547","16/04/2026"
41,"COS-0012957-42","PANTALÓN SASTRE","G4S","41. D322118724  PANTALON DE SASTRE - AZUL MUJER","",1,64060.0,5765.0,1.5,"true","false",33.33,104738.0,"","","Pantalon-","","83499554","16/04/2026"
41,"COS-0012957-42","PANTALÓN SASTRE","G4S","41. D322118724  PANTALON DE SASTRE - AZUL MUJER","",1,64060.0,5765.0,1.5,"true","false",33.33,104738.0,"","","Pantalon-","","83508178","16/04/2026"
41,"COS-0012957-42","PANTALÓN SASTRE","G4S","41. D322118724  PANTALON DE SASTRE - AZUL MUJER","",1,64060.0,5765.0,1.5,"true","false",33.33,104738.0,"","","Pantalon-","","83508185","16/04/2026"
42,"COS-0012957-43","pantalón  overol","G4S","42.  D322117724 PANTALON TACTICO COLOR CAQUI HOMBRE","",1,57826.0,5204.0,1.5,"true","false",33.33,94545.0,"","","Pantalon-","","83508211","16/04/2026"
42,"COS-0012957-43","pantalón  overol","G4S","42.  D322117724 PANTALON TACTICO COLOR CAQUI HOMBRE","",1,57826.0,5204.0,1.5,"true","false",33.33,94545.0,"","","Pantalon-","","83508219","16/04/2026"
42,"COS-0012957-43","pantalón  overol","G4S","42.  D322117724 PANTALON TACTICO COLOR CAQUI HOMBRE","",1,57826.0,5204.0,1.5,"true","false",33.33,94545.0,"","","Pantalon-","","83499562","16/04/2026"
43,"COS-0012957-44","PANTALÓN SASTRE","G4S","43. D322116724  PANTALON DE SASTRE - AZUL HOMBRE","",1,67060.0,6035.0,1.5,"true","false",33.33,109643.0,"","","Pantalon-","","83499569","16/04/2026"
43,"COS-0012957-44","PANTALÓN SASTRE","G4S","43. D322116724  PANTALON DE SASTRE - AZUL HOMBRE","",1,67060.0,6035.0,1.5,"true","false",33.33,109643.0,"","","Pantalon-","","83508241","16/04/2026"
43,"COS-0012957-44","PANTALÓN SASTRE","G4S","43. D322116724  PANTALON DE SASTRE - AZUL HOMBRE","",1,67060.0,6035.0,1.5,"true","false",33.33,109643.0,"","","Pantalon-","","83508248","16/04/2026"
43,"COS-0012957-43","PANTALÓN SASTRE","G4S","43. D322116724  PANTALON DE SASTRE - AZUL HOMBRE","Azul oscuro",1,67060.0,6035.0,1.5,"true","false",33.33,109643.0,"","","Pantalon-","D322116724 PANTALÓN DE SASTRE - AZUL- HOMBRE.pdf","83508282","16/04/2026"
44,"COS-0012957-45","Pantalón dotación","G4S","44.  D322111002  JEAN AZUL LICRADO HOMBRE","",1,25300.0,2277.0,1.5,"true","false",33.33,41366.0,"","","Pantalon-","","83508274","16/04/2026"
44,"COS-0012957-45","Pantalón dotación","G4S","44.  D322111002  JEAN AZUL LICRADO HOMBRE","",1,25300.0,2277.0,1.5,"true","false",33.33,41366.0,"","","Pantalon-","","83508281","16/04/2026"
44,"COS-0012957-45","Pantalón dotación","G4S","44.  D322111002  JEAN AZUL LICRADO HOMBRE","",1,25300.0,2277.0,1.5,"true","false",33.33,41366.0,"","","Pantalon-","","83499577","16/04/2026"
45,"COS-0012957-46","Pantalón dotación","G4S","45.  D322111002  JEAN AZUL LICRADO MUJER","",1,24895.0,2241.0,1.5,"true","false",33.33,40704.0,"","","Pantalon-","","83499585","16/04/2026"
45,"COS-0012957-46","Pantalón dotación","G4S","45.  D322111002  JEAN AZUL LICRADO MUJER","",1,24895.0,2241.0,1.5,"true","false",33.33,40704.0,"","","Pantalon-","","83508306","16/04/2026"
45,"COS-0012957-46","Pantalón dotación","G4S","45.  D322111002  JEAN AZUL LICRADO MUJER","",1,24895.0,2241.0,1.5,"true","false",33.33,40704.0,"","","Pantalon-","","83508313","16/04/2026"
46,"COS-0012957-47","Pantalón dotación","G4S","46.  D322111001 JEAN AZUL ESTANDAR HOMBRE","",1,28000.0,2520.0,1.5,"true","false",33.33,45780.0,"","","Pantalon-","","83508340","16/04/2026"
46,"COS-0012957-47","Pantalón dotación","G4S","46.  D322111001 JEAN AZUL ESTANDAR HOMBRE","",1,28000.0,2520.0,1.5,"true","false",33.33,45780.0,"","","Pantalon-","","83508347","16/04/2026"
46,"COS-0012957-47","Pantalón dotación","G4S","46.  D322111001 JEAN AZUL ESTANDAR HOMBRE","",1,28000.0,2520.0,1.5,"true","false",33.33,45780.0,"","","Pantalon-","","83499593","16/04/2026"
47,"COS-0012957-48","Pantalón dotación","G4S","47.  D322111001 JEAN AZUL ESTANDAR MUJER","",1,27520.0,2477.0,1.5,"true","false",33.33,44996.0,"","","Pantalon-","","83499601","16/04/2026"
47,"COS-0012957-48","Pantalón dotación","G4S","47.  D322111001 JEAN AZUL ESTANDAR MUJER","",1,27520.0,2477.0,1.5,"true","false",33.33,44996.0,"","","Pantalon-","","83508372","16/04/2026"
47,"COS-0012957-48","Pantalón dotación","G4S","47.  D322111001 JEAN AZUL ESTANDAR MUJER","",1,27520.0,2477.0,1.5,"true","false",33.33,44996.0,"","","Pantalon-","","83508380","16/04/2026"
48,"COS-0012957-49","PANTALÓN CARGO","G4S","48.  D322110001 PANTALON TIPO PLAYA AA HOMBRE","",1,36437.0,3279.0,1.5,"true","false",33.33,59574.0,"","","Pantalon-","","83508405","16/04/2026"
48,"COS-0012957-49","PANTALÓN CARGO","G4S","48.  D322110001 PANTALON TIPO PLAYA AA HOMBRE","",1,36437.0,3279.0,1.5,"true","false",33.33,59574.0,"","","Pantalon-","","83508413","16/04/2026"
48,"COS-0012957-49","PANTALÓN CARGO","G4S","48.  D322110001 PANTALON TIPO PLAYA AA HOMBRE","",1,36437.0,3279.0,1.5,"true","false",33.33,59574.0,"","","Pantalon-","","83499609","16/04/2026"
49,"COS-0012957-50","Abrigo Sastre","G4S","49. D321912724  BLAZER DE SASTRE - AZUL  MUJER","",1,151500.0,13635.0,1.5,"true","false",33.33,247703.0,"","","Sastrería-","","83499618","16/04/2026"
49,"COS-0012957-50","Abrigo Sastre","G4S","49. D321912724  BLAZER DE SASTRE - AZUL  MUJER","",1,151500.0,13635.0,1.5,"true","false",33.33,247703.0,"","","Sastrería-","","83508443","16/04/2026"
49,"COS-0012957-50","Abrigo Sastre","G4S","49. D321912724  BLAZER DE SASTRE - AZUL  MUJER","",1,151500.0,13635.0,1.5,"true","false",33.33,247703.0,"","","Sastrería-","","83508450","16/04/2026"
50,"COS-0012957-51","Abrigo Sastre","G4S","50. D321911724  BLAZER DE SASTRE - AZUL  HOMBRE","",1,154200.0,13878.0,1.5,"true","false",33.33,252117.0,"","","Sastrería-","","83508468","16/04/2026"
50,"COS-0012957-51","Abrigo Sastre","G4S","50. D321911724  BLAZER DE SASTRE - AZUL  HOMBRE","",1,154200.0,13878.0,1.5,"true","false",33.33,252117.0,"","","Sastrería-","","83508476","16/04/2026"
50,"COS-0012957-50","Abrigo Sastre","G4S","50. D321911724  BLAZER DE SASTRE - AZUL  HOMBRE","Azul oscuro",1,154200.0,13878.0,1.5,"true","false",33.33,252117.0,"","","Sastrería-","D321911724 BLEISER BLAZER DE SASTRE - AZUL - HOMBRE.pdf","83508509","16/04/2026"
50,"COS-0012957-51","Abrigo Sastre","G4S","50. D321911724  BLAZER DE SASTRE - AZUL  HOMBRE","",1,154200.0,13878.0,1.5,"true","false",33.33,252117.0,"","","Sastrería-","","83499624","16/04/2026"
51,"COS-0012957-52","Gorro Tipo Safari","G4S","51.  D321654724    SOMBRERO TIPO SAFARI COLOR CAQUI","",1,17845.0,1606.0,1.5,"true","false",33.33,29177.0,"","","Gorro-","","83499630","16/04/2026"
51,"COS-0012957-52","Gorro Tipo Safari","G4S","51.  D321654724    SOMBRERO TIPO SAFARI COLOR CAQUI","",1,17845.0,1606.0,1.5,"true","false",33.33,29177.0,"","","Gorro-","","83508494","16/04/2026"
51,"COS-0012957-52","Gorro Tipo Safari","G4S","51.  D321654724    SOMBRERO TIPO SAFARI COLOR CAQUI","",1,17845.0,1606.0,1.5,"true","false",33.33,29177.0,"","","Gorro-","","83508501","16/04/2026"
52,"COS-0012957-53","Gorro Tipo Safari","G4S","52.  D321623036  GORRA NEGRA CON LOGO - COOR EMB -USA","",1,13060.0,1175.0,1.5,"true","false",33.33,21353.0,"","","Gorro-","","83508527","16/04/2026"
52,"COS-0012957-53","Gorro Tipo Safari","G4S","52.  D321623036  GORRA NEGRA CON LOGO - COOR EMB -USA","",1,13060.0,1175.0,1.5,"true","false",33.33,21353.0,"","","Gorro-","","83508534","16/04/2026"
52,"COS-0012957-53","Gorro Tipo Safari","G4S","52.  D321623036  GORRA NEGRA CON LOGO - COOR EMB -USA","",1,13060.0,1175.0,1.5,"true","false",33.33,21353.0,"","","Gorro-","","83499638","16/04/2026"
53,"COS-0012957-54","Gorro Tipo Safari","G4S","53.  D321622434  GORRA NEGRA SIN LOGO ESCOL","",1,7480.0,673.0,1.5,"true","false",33.33,12230.0,"","","Gorro-","","83499645","16/04/2026"
53,"COS-0012957-54","Gorro Tipo Safari","G4S","53.  D321622434  GORRA NEGRA SIN LOGO ESCOL","",1,7480.0,673.0,1.5,"true","false",33.33,12230.0,"","","Gorro-","","83508555","16/04/2026"
53,"COS-0012957-54","Gorro Tipo Safari","G4S","53.  D321622434  GORRA NEGRA SIN LOGO ESCOL","",1,7480.0,673.0,1.5,"true","false",33.33,12230.0,"","","Gorro-","","83508565","16/04/2026"
54,"COS-0012957-55","Gorro Tipo Safari","G4S","54.  D321622036  GORRA NEGRA CON LOGO - SUPER EMB -USA","",1,13060.0,1175.0,1.5,"true","false",33.33,21353.0,"","","Gorro-","","83508579","16/04/2026"
54,"COS-0012957-55","Gorro Tipo Safari","G4S","54.  D321622036  GORRA NEGRA CON LOGO - SUPER EMB -USA","",1,13060.0,1175.0,1.5,"true","false",33.33,21353.0,"","","Gorro-","","83508590","16/04/2026"
54,"COS-0012957-55","Gorro Tipo Safari","G4S","54.  D321622036  GORRA NEGRA CON LOGO - SUPER EMB -USA","",1,13060.0,1175.0,1.5,"true","false",33.33,21353.0,"","","Gorro-","","83499651","16/04/2026"
55,"COS-0012957-56","Gorro Tipo Safari","G4S","55.  D321621036  GORRA NEGRA CON LOGO - EMBAJADA USA HOMBRE","",1,10060.0,905.0,1.5,"true","false",33.33,16448.0,"","","Gorro-","","83499658","16/04/2026"
55,"COS-0012957-56","Gorro Tipo Safari","G4S","55.  D321621036  GORRA NEGRA CON LOGO - EMBAJADA USA HOMBRE","",1,10060.0,905.0,1.5,"true","false",33.33,16448.0,"","","Gorro-","","83508607","16/04/2026"
55,"COS-0012957-56","Gorro Tipo Safari","G4S","55.  D321621036  GORRA NEGRA CON LOGO - EMBAJADA USA HOMBRE","",1,10060.0,905.0,1.5,"true","false",33.33,16448.0,"","","Gorro-","","83508618","16/04/2026"
55,"COS-0012957-55","Gorro Tipo Safari","G4S","55.  D321621036  GORRA NEGRA CON LOGO - EMBAJADA USA HOMBRE","Negro",1,10060.0,905.0,1.5,"true","false",33.33,16448.0,"","","Gorro-","D321621036 GORRA NEGRA CON LOGO - EMBAJADA USA.pdf","83508652","16/04/2026"
56,"COS-0012957-57","Gorro Tipo Safari","G4S","56.  D321611215  GORRA NEGRA NUEVA REFERENCIA- REFLECT","",1,14160.0,1274.0,1.5,"true","false",33.33,23151.0,"","","Gorro-","","83508634","16/04/2026"
56,"COS-0012957-57","Gorro Tipo Safari","G4S","56.  D321611215  GORRA NEGRA NUEVA REFERENCIA- REFLECT","",1,14160.0,1274.0,1.5,"true","false",33.33,23151.0,"","","Gorro-","","83508646","16/04/2026"
56,"COS-0012957-56","Gorro Tipo Safari","G4S","56.  D321611215  GORRA NEGRA NUEVA REFERENCIA- REFLECT","Negro",1,14160.0,1274.0,1.5,"true","false",33.33,23151.0,"","","Gorro-","D321611215  GORRA NEGRA NUEVA REFERENCIA- REFLECT.pdf","83508684","16/04/2026"
56,"COS-0012957-57","Gorro Tipo Safari","G4S","56.  D321611215  GORRA NEGRA NUEVA REFERENCIA- REFLECT","",1,14160.0,1274.0,1.5,"true","false",33.33,23151.0,"","","Gorro-","","83499665","16/04/2026"
57,"COS-0012957-58","Fulara","G4S","57.  D321432545  FULAR ESPECIAL-HY MUJER","",1,23000.0,2070.0,1.5,"true","false",33.33,37605.0,"","","Accesorios-","","83499673","16/04/2026"
57,"COS-0012957-58","Fulara","G4S","57.  D321432545  FULAR ESPECIAL-HY MUJER","",1,23000.0,2070.0,1.5,"true","false",33.33,37605.0,"","","Accesorios-","","83508667","16/04/2026"
57,"COS-0012957-58","Fulara","G4S","57.  D321432545  FULAR ESPECIAL-HY MUJER","",1,23000.0,2070.0,1.5,"true","false",33.33,37605.0,"","","Accesorios-","","83508679","16/04/2026"
58,"COS-0012957-59","ROMPEVIENTOS REFLECTIVA","G4S","58.  D321331036  CHAQUETA MICRODRILL TÉCNICOS - COOR HOMBRE","",1,81452.0,7331.0,1.5,"true","false",33.33,133175.0,"","","Chaqueta-","","83508686","16/04/2026"
58,"COS-0012957-59","ROMPEVIENTOS REFLECTIVA","G4S","58.  D321331036  CHAQUETA MICRODRILL TÉCNICOS - COOR HOMBRE","",1,81452.0,7331.0,1.5,"true","false",33.33,133175.0,"","","Chaqueta-","","83508696","16/04/2026"
58,"COS-0012957-59","ROMPEVIENTOS REFLECTIVA","G4S","58.  D321331036  CHAQUETA MICRODRILL TÉCNICOS - COOR HOMBRE","",1,81452.0,7331.0,1.5,"true","false",33.33,133175.0,"","","Chaqueta-","","83499677","16/04/2026"
59,"COS-0012957-60","ROMPEVIENTOS REFLECTIVA","G4S","59.  D321322036  CHAQUETA FIJACK NEGRA HOMBRE","",1,60152.0,5414.0,1.5,"true","false",33.33,98349.0,"","","Chaqueta-","","83500439","16/04/2026"
59,"COS-0012957-60","ROMPEVIENTOS REFLECTIVA","G4S","59.  D321322036  CHAQUETA FIJACK NEGRA HOMBRE","",1,60152.0,5414.0,1.5,"true","false",33.33,98349.0,"","","Chaqueta-","","83508728","16/04/2026"
59,"COS-0012957-60","ROMPEVIENTOS REFLECTIVA","G4S","59.  D321322036  CHAQUETA FIJACK NEGRA HOMBRE","",1,60152.0,5414.0,1.5,"true","false",33.33,98349.0,"","","Chaqueta-","","83508739","16/04/2026"
60,"COS-0012957-61","ROMPEVIENTOS REFLECTIVA","G4S","60.  D321321440  CHAQUETA NEGRA CON VERDE SEG PRIVADAHOMBRE","",1,63352.0,5702.0,1.5,"true","false",33.33,103581.0,"","","Chaqueta-","","83508790","16/04/2026"
60,"COS-0012957-61","ROMPEVIENTOS REFLECTIVA","G4S","60.  D321321440  CHAQUETA NEGRA CON VERDE SEG PRIVADAHOMBRE","",1,63352.0,5702.0,1.5,"true","false",33.33,103581.0,"","","Chaqueta-","","83508798","16/04/2026"
60,"COS-0012957-61","ROMPEVIENTOS REFLECTIVA","G4S","60.  D321321440  CHAQUETA NEGRA CON VERDE SEG PRIVADAHOMBRE","",1,63352.0,5702.0,1.5,"true","false",33.33,103581.0,"","","Chaqueta-","","83501030","16/04/2026"
61,"COS-0012957-62","ROMPEVIENTOS REFLECTIVA","G4S","61.  D321321136  CHAQUETA AA- NEGRA FRANJA REFLECTIVA- SUPERV HOMBRE","",1,61052.0,5495.0,1.5,"true","false",33.33,99821.0,"","","Chaqueta-","","83501629","16/04/2026"
61,"COS-0012957-62","ROMPEVIENTOS REFLECTIVA","G4S","61.  D321321136  CHAQUETA AA- NEGRA FRANJA REFLECTIVA- SUPERV HOMBRE","",1,61052.0,5495.0,1.5,"true","false",33.33,99821.0,"","","Chaqueta-","","83508842","16/04/2026"
61,"COS-0012957-62","ROMPEVIENTOS REFLECTIVA","G4S","61.  D321321136  CHAQUETA AA- NEGRA FRANJA REFLECTIVA- SUPERV HOMBRE","",1,61052.0,5495.0,1.5,"true","false",33.33,99821.0,"","","Chaqueta-","","83508851","16/04/2026"
62,"COS-0012957-63","ROMPEVIENTOS REFLECTIVA","G4S","62.  D321321036  CHAQUETA NEGRA MOD USEM- VIG HOMBRE","",1,61052.0,5495.0,1.5,"true","false",33.33,99821.0,"","","Chaqueta-","","83508903","16/04/2026"
62,"COS-0012957-63","ROMPEVIENTOS REFLECTIVA","G4S","62.  D321321036  CHAQUETA NEGRA MOD USEM- VIG HOMBRE","",1,61052.0,5495.0,1.5,"true","false",33.33,99821.0,"","","Chaqueta-","","83508913","16/04/2026"
62,"COS-0012957-63","ROMPEVIENTOS REFLECTIVA","G4S","62.  D321321036  CHAQUETA NEGRA MOD USEM- VIG HOMBRE","",1,61052.0,5495.0,1.5,"true","false",33.33,99821.0,"","","Chaqueta-","","83502313","16/04/2026"
63,"COS-0012957-64","ROMPEVIENTOS REFLECTIVA","G4S","63.  D321321005 CHAQUETA AA- NEGRA FRANJA REFLECTIVA HOMBRE","",1,85202.0,7668.0,1.5,"true","false",33.33,139305.0,"","","Chaqueta-","","83503029","16/04/2026"
63,"COS-0012957-64","ROMPEVIENTOS REFLECTIVA","G4S","63.  D321321005 CHAQUETA AA- NEGRA FRANJA REFLECTIVA HOMBRE","",1,85202.0,7668.0,1.5,"true","false",33.33,139305.0,"","","Chaqueta-","","83508963","16/04/2026"
